issue_type,latitude,longitude,date,data_source
NUISANCE,32.34535751,-86.29927929,2022/8/15,Code_Violation
NUISANCE,32.34535751,-86.29927929,2023/10/31,Code_Violation
NUISANCE,32.34535751,-86.29927929,2023/10/20,Code_Violation
NUISANCE,32.34504048,-86.30005765,2023/8/14,Code_Violation
NUISANCE,32.34504048,-86.30005765,2023/7/26,Code_Violation
NUISANCE,32.34504048,-86.30005765,2023/12/28,Code_Violation
NUISANCE,32.34504048,-86.30005765,2023/3/29,Code_Violation
NUISANCE,32.34504048,-86.30005765,2023/12/28,Code_Violation
NUISANCE,32.34198759,-86.29992586,2023/5/17,Code_Violation
NUISANCE,32.34198759,-86.29992586,2022/11/8,Code_Violation
NUISANCE,32.34198759,-86.29992586,2024/6/5,Code_Violation
NUISANCE,32.34198759,-86.29992586,2022/7/12,Code_Violation
NUISANCE,32.34198759,-86.29992586,2021/4/14,Code_Violation
NUISANCE,32.34198759,-86.29992586,2023/7/26,Code_Violation
NUISANCE,32.34160285,-86.2999169,2022/2/17,Code_Violation
NUISANCE,32.33849747,-86.29984543,2022/2/17,Code_Violation
NUISANCE,32.34160285,-86.2999169,2021/4/14,Code_Violation
NUISANCE,32.33792036,-86.29983219,2021/4/14,Code_Violation
NUISANCE,32.33792036,-86.29983219,2022/7/6,Code_Violation
NUISANCE,32.33792036,-86.29983219,2023/4/26,Code_Violation
NUISANCE,32.33792036,-86.29983219,2022/9/15,Code_Violation
NUISANCE,32.33792036,-86.29983219,2023/5/31,Code_Violation
NUISANCE,32.33792036,-86.29983219,2023/10/6,Code_Violation
REPAIR,32.33079398,-86.30116432,2024/10/1,Code_Violation
REPAIR,32.33079398,-86.30116432,2024/10/22,Code_Violation
REPAIR,32.33079398,-86.30116432,2024/9/18,Code_Violation
NUISANCE,32.33079398,-86.30116432,2022/8/5,Code_Violation
NUISANCE,32.33079398,-86.30116432,2022/1/10,Code_Violation
NUISANCE,32.41189665,-86.29006276,2023/7/21,Code_Violation
NUISANCE,32.41189665,-86.29006276,2023/8/31,Code_Violation
NUISANCE,32.33096074,-86.19433599,2024/7/19,Code_Violation
NUISANCE,32.3838479,-86.30184764,2021/8/11,Code_Violation
NUISANCE,32.3827637,-86.30179845,2021/10/5,Code_Violation
NUISANCE,32.3838479,-86.30184764,2024/8/16,Code_Violation
NUISANCE,32.38281284,-86.19965195,2024/6/27,Code_Violation
NUISANCE,32.38901545,-86.19878684,2023/4/4,Code_Violation
NUISANCE,32.38281284,-86.19965195,2022/9/12,Code_Violation
NUISANCE,32.38281284,-86.19965195,2023/1/9,Code_Violation
NUISANCE,32.38901545,-86.19878684,2023/4/19,Code_Violation
NUISANCE,32.38901545,-86.19878684,2021/9/9,Code_Violation
NUISANCE,32.38901545,-86.19878684,2021/8/16,Code_Violation
NUISANCE,32.38901545,-86.19878684,2021/8/18,Code_Violation
NUISANCE,32.38901545,-86.19878684,2022/3/3,Code_Violation
NUISANCE,32.38901545,-86.19878684,2021/3/9,Code_Violation
NUISANCE,32.38901545,-86.19878684,2024/2/12,Code_Violation
NUISANCE,32.38901545,-86.19878684,2024/2/7,Code_Violation
NUISANCE,32.38901545,-86.19878684,2024/3/15,Code_Violation
NUISANCE,32.38901545,-86.19878684,2024/8/6,Code_Violation
NUISANCE,32.38901545,-86.19878684,2024/3/15,Code_Violation
NUISANCE,32.38901545,-86.19878684,2023/6/29,Code_Violation
NUISANCE,32.38563582,-86.28129494,2021/4/9,Code_Violation
NUISANCE,32.39624174,-86.19896494,2023/4/18,Code_Violation
NUISANCE,32.33670806,-86.26189741,2023/4/17,Code_Violation
NUISANCE,32.33600461,-86.26041008,2021/11/16,Code_Violation
NUISANCE,32.33600461,-86.26041008,2024/3/8,Code_Violation
NUISANCE,32.33664492,-86.25532525,2024/8/23,Code_Violation
NUISANCE,32.33600461,-86.26041008,2024/1/26,Code_Violation
NUISANCE,32.33601084,-86.25487524,2023/6/9,Code_Violation
NUISANCE,32.38412196,-86.30306153,2022/7/18,Code_Violation
NUISANCE,32.39430892,-86.29850695,2022/8/11,Code_Violation
NUISANCE,32.39430892,-86.29850695,2022/5/13,Code_Violation
NUISANCE,32.38412196,-86.30306153,2021/8/16,Code_Violation
NUISANCE,32.39430892,-86.29850695,2023/4/17,Code_Violation
NUISANCE,32.39430892,-86.29850695,2024/3/26,Code_Violation
NUISANCE,32.39430892,-86.29850695,2023/7/19,Code_Violation
NUISANCE,32.39430892,-86.29850695,2024/7/10,Code_Violation
NUISANCE,32.42487222,-86.27137415,2023/4/10,Code_Violation
NUISANCE,32.42487222,-86.27137415,2022/1/27,Code_Violation
NUISANCE,32.42487222,-86.27137415,2023/7/2,Code_Violation
NUISANCE,32.42487222,-86.27137415,2022/5/26,Code_Violation
NUISANCE,32.42487222,-86.27137415,2022/8/22,Code_Violation
NUISANCE,32.42478931,-86.27372923,2023/8/22,Code_Violation
OPEN VACANT,32.42478931,-86.27372923,2021/5/19,Code_Violation
NUISANCE,32.42478931,-86.27372923,2024/8/26,Code_Violation
NUISANCE,32.42478931,-86.27372923,2024/6/17,Code_Violation
NUISANCE,32.42476466,-86.27415894,2024/1/19,Code_Violation
NUISANCE,32.42522319,-86.27403969,2023/8/22,Code_Violation
NUISANCE,32.4268858,-86.27413956,2022/4/13,Code_Violation
NUISANCE,32.42522319,-86.27403969,2021/8/3,Code_Violation
NUISANCE,32.42476466,-86.27415894,2023/9/19,Code_Violation
NUISANCE,32.42704221,-86.27472616,2023/10/3,Code_Violation
NUISANCE,32.42704221,-86.27472616,2022/4/13,Code_Violation
NUISANCE,32.4268858,-86.27413956,2023/10/4,Code_Violation
NUISANCE,32.42729795,-86.27414822,2022/4/13,Code_Violation
NUISANCE,32.42729795,-86.27414822,2021/8/3,Code_Violation
NUISANCE,32.42744725,-86.27412396,2023/10/4,Code_Violation
NUISANCE,32.42729795,-86.27414822,2023/10/4,Code_Violation
NUISANCE,32.42744725,-86.27412396,2022/4/13,Code_Violation
NUISANCE,32.34297627,-86.23394791,2023/9/25,Code_Violation
NUISANCE,32.34370374,-86.23483369,2021/11/10,Code_Violation
NUISANCE,32.39591515,-86.25032056,2022/4/19,Code_Violation
NUISANCE,32.39533051,-86.25169315,2021/5/19,Code_Violation
NUISANCE,32.35992148,-86.32655535,2023/7/13,Code_Violation
NUISANCE,32.35992148,-86.32655535,2023/12/7,Code_Violation
NUISANCE,32.34535451,-86.31444172,2021/8/12,Code_Violation
NUISANCE,32.38099172,-86.29644753,2023/7/12,Code_Violation
NUISANCE,32.35992148,-86.32655535,2024/3/26,Code_Violation
NUISANCE,32.35992148,-86.32655535,2024/7/18,Code_Violation
NUISANCE,32.35992148,-86.32655535,2024/7/18,Code_Violation
NUISANCE,32.35992148,-86.32655535,2024/3/26,Code_Violation
NUISANCE,32.35992148,-86.32655535,2021/10/13,Code_Violation
NUISANCE,32.35992148,-86.32655535,2022/4/1,Code_Violation
NUISANCE,32.35992148,-86.32655535,2021/8/5,Code_Violation
NUISANCE,32.35992148,-86.32655535,2021/7/6,Code_Violation
NUISANCE,32.35992148,-86.32655535,2022/5/4,Code_Violation
NUISANCE,32.35992148,-86.32655535,2023/3/27,Code_Violation
NUISANCE,32.35992148,-86.32655535,2021/4/13,Code_Violation
NUISANCE,32.35992148,-86.32655535,2022/9/13,Code_Violation
NUISANCE,32.34612506,-86.13440124,2022/9/19,Code_Violation
NUISANCE,32.34612506,-86.13440124,2021/6/28,Code_Violation
NUISANCE,32.38475711,-86.30372585,2021/8/16,Code_Violation
NUISANCE,32.34612506,-86.13440124,2023/9/20,Code_Violation
NUISANCE,32.42544388,-86.26662577,2023/7/31,Code_Violation
NUISANCE,32.34613911,-86.1333814,2021/6/28,Code_Violation
NUISANCE,32.38766256,-86.27500878,2023/5/4,Code_Violation
NUISANCE,32.42544388,-86.26662577,2024/6/10,Code_Violation
NUISANCE,32.42544388,-86.26662577,2024/9/24,Code_Violation
NUISANCE,32.42492107,-86.26665078,2023/7/31,Code_Violation
NUISANCE,32.4254402,-86.26682017,2024/9/24,Code_Violation
NUISANCE,32.42490265,-86.26762279,2024/6/10,Code_Violation
NUISANCE,32.42490265,-86.26762279,2023/7/31,Code_Violation
NUISANCE,32.42542387,-86.26768202,2023/7/31,Code_Violation
REPAIR,32.42542387,-86.26768202,2023/7/31,Code_Violation
NUISANCE,32.42489896,-86.26781719,2023/7/31,Code_Violation
NUISANCE,32.42542018,-86.26787642,2023/7/31,Code_Violation
REPAIR,32.42542018,-86.26787642,2023/7/31,Code_Violation
NUISANCE,32.42542018,-86.26787642,2021/9/24,Code_Violation
NUISANCE,32.42538766,-86.26984765,2023/10/2,Code_Violation
OPEN VACANT,32.42538766,-86.26984765,2023/10/2,Code_Violation
NUISANCE,32.42538766,-86.26984765,2023/5/19,Code_Violation
NUISANCE,32.42538649,-86.2700421,2023/1/17,Code_Violation
NUISANCE,32.42485875,-86.27014231,2022/4/14,Code_Violation
REPAIR,32.42538649,-86.2700421,2022/1/24,Code_Violation
NUISANCE,32.42485875,-86.27014231,2021/9/24,Code_Violation
REPAIR,32.42538649,-86.2700421,2022/1/21,Code_Violation
NUISANCE,32.42485875,-86.27014231,2024/2/23,Code_Violation
NUISANCE,32.42484775,-86.27104984,2022/6/23,Code_Violation
NUISANCE,32.42484775,-86.27104984,2022/8/22,Code_Violation
NUISANCE,32.42485875,-86.27014231,2024/12/27,Code_Violation
NUISANCE,32.42535337,-86.27158404,2022/6/23,Code_Violation
NUISANCE,32.42722603,-86.27173024,2021/4/19,Code_Violation
NUISANCE,32.42561849,-86.27168781,2021/5/7,Code_Violation
NUISANCE,32.42535337,-86.27158404,2023/7/2,Code_Violation
NUISANCE,32.42722603,-86.27173024,2022/8/22,Code_Violation
NUISANCE,32.42722603,-86.27173024,2023/5/23,Code_Violation
NUISANCE,32.42722603,-86.27173024,2022/4/14,Code_Violation
NUISANCE,32.38705608,-86.27664591,2022/5/4,Code_Violation
NUISANCE,32.392531,-86.29665008,2022/8/30,Code_Violation
NUISANCE,32.392531,-86.29665008,2022/6/1,Code_Violation
NUISANCE,32.3867545,-86.27663593,2022/9/13,Code_Violation
NUISANCE,32.39476653,-86.29468054,2023/5/19,Code_Violation
NUISANCE,32.39476653,-86.29468054,2022/6/1,Code_Violation
NUISANCE,32.39351714,-86.29583254,2022/8/30,Code_Violation
NUISANCE,32.39524485,-86.29414957,2022/9/6,Code_Violation
NUISANCE,32.39476653,-86.29468054,2024/10/1,Code_Violation
NUISANCE,32.3946971,-86.29371342,2022/9/21,Code_Violation
NUISANCE,32.3946971,-86.29371342,2022/6/1,Code_Violation
NUISANCE,32.39524485,-86.29414957,2022/9/6,Code_Violation
NUISANCE,32.39524485,-86.29414957,2022/6/1,Code_Violation
NUISANCE,32.39524485,-86.29414957,2022/6/1,Code_Violation
NUISANCE,32.39524485,-86.29414957,2021/6/11,Code_Violation
NUISANCE,32.33355381,-86.19954608,2024/9/10,Code_Violation
NUISANCE,32.38633312,-86.29986214,2023/10/6,Code_Violation
NUISANCE,32.38633312,-86.29986214,2024/8/19,Code_Violation
NUISANCE,32.39524485,-86.29414957,2024/4/24,Code_Violation
NUISANCE,32.38661297,-86.29989621,2021/9/2,Code_Violation
NUISANCE,32.38661297,-86.29989621,2023/10/6,Code_Violation
NUISANCE,32.38633312,-86.29986214,2021/9/21,Code_Violation
NUISANCE,32.38661297,-86.29989621,2024/8/19,Code_Violation
NUISANCE,32.38674768,-86.29989702,2021/8/6,Code_Violation
NUISANCE,32.31468463,-86.25546132,2022/6/13,Code_Violation
NUISANCE,32.37972116,-86.25148942,2021/5/18,Code_Violation
NUISANCE,32.37972116,-86.25148942,2023/5/16,Code_Violation
NUISANCE,32.37972116,-86.25148942,2023/5/18,Code_Violation
NUISANCE,32.37972116,-86.25148942,2022/4/13,Code_Violation
NUISANCE,32.37972116,-86.25148942,2021/4/6,Code_Violation
NUISANCE,32.37964795,-86.25284363,2024/5/16,Code_Violation
NUISANCE,32.37964795,-86.25284363,2021/4/27,Code_Violation
NUISANCE,32.37824055,-86.25009996,2021/4/27,Code_Violation
NUISANCE,32.37964795,-86.25284363,2021/9/7,Code_Violation
NUISANCE,32.37824055,-86.25009996,2023/5/18,Code_Violation
NUISANCE,32.37824055,-86.25009996,2024/4/23,Code_Violation
NUISANCE,32.37824055,-86.25009996,2023/8/7,Code_Violation
NUISANCE,32.37824055,-86.25009996,2023/7/19,Code_Violation
NUISANCE,32.37784115,-86.24971086,2023/7/19,Code_Violation
NUISANCE,32.37784115,-86.24971086,2023/8/7,Code_Violation
NUISANCE,32.37784115,-86.24971086,2024/3/15,Code_Violation
NUISANCE,32.37784115,-86.24971086,2023/5/16,Code_Violation
NUISANCE,32.37784115,-86.24971086,2023/4/7,Code_Violation
NUISANCE,32.37784115,-86.24971086,2023/4/17,Code_Violation
NUISANCE,32.37784115,-86.24971086,2023/4/10,Code_Violation
NUISANCE,32.37784115,-86.24971086,2022/4/13,Code_Violation
OPEN VACANT,32.37784115,-86.24971086,2022/1/20,Code_Violation
NUISANCE,32.37784115,-86.24971086,2021/9/1,Code_Violation
NUISANCE,32.37784115,-86.24971086,2022/4/25,Code_Violation
NUISANCE,32.37784115,-86.24971086,2022/4/25,Code_Violation
NUISANCE,32.37784115,-86.24971086,2022/1/20,Code_Violation
NUISANCE,32.37784115,-86.24971086,2022/2/10,Code_Violation
OPEN VACANT,32.37784115,-86.24971086,2022/1/26,Code_Violation
NUISANCE,32.37784115,-86.24971086,2022/4/7,Code_Violation
NUISANCE,32.37729236,-86.25050903,2023/5/16,Code_Violation
NUISANCE,32.37729236,-86.25050903,2022/6/24,Code_Violation
NUISANCE,32.37729236,-86.25050903,2021/4/27,Code_Violation
NUISANCE,32.37729236,-86.25050903,2023/8/22,Code_Violation
NUISANCE,32.37380587,-86.25156443,2023/8/25,Code_Violation
NUISANCE,32.37380587,-86.25156443,2023/8/22,Code_Violation
NUISANCE,32.37380587,-86.25156443,2023/6/8,Code_Violation
NUISANCE,32.37380587,-86.25156443,2024/4/23,Code_Violation
NUISANCE,32.37380587,-86.25156443,2024/4/18,Code_Violation
NUISANCE,32.37380587,-86.25156443,2024/6/6,Code_Violation
NUISANCE,32.37380587,-86.25156443,2022/12/13,Code_Violation
NUISANCE,32.3982879,-86.24367197,2024/9/19,Code_Violation
NUISANCE,32.3982879,-86.24367197,2024/9/20,Code_Violation
NUISANCE,32.39832275,-86.24109101,2021/11/15,Code_Violation
NUISANCE,32.37380587,-86.25156443,2022/4/19,Code_Violation
NUISANCE,32.38173221,-86.26701067,2023/5/4,Code_Violation
NUISANCE,32.38141214,-86.26763414,2021/8/6,Code_Violation
NUISANCE,32.38141214,-86.26763414,2021/8/3,Code_Violation
NUISANCE,32.38128579,-86.26691641,2021/7/30,Code_Violation
REPAIR,32.38128579,-86.26691641,2022/3/1,Code_Violation
NUISANCE,32.38128579,-86.26691641,2022/4/28,Code_Violation
NUISANCE,32.37950017,-86.26653935,2021/7/30,Code_Violation
NUISANCE,32.37950017,-86.26653935,2021/5/13,Code_Violation
NUISANCE,32.37950017,-86.26653935,2021/4/5,Code_Violation
NUISANCE,32.37642682,-86.26595657,2021/4/5,Code_Violation
NUISANCE,32.37610963,-86.26659389,2021/7/30,Code_Violation
NUISANCE,32.37610963,-86.26659389,2021/10/7,Code_Violation
NUISANCE,32.37851044,-86.26702141,2023/3/31,Code_Violation
NUISANCE,32.32423113,-86.2269928,2023/6/8,Code_Violation
NUISANCE,32.32423113,-86.2269928,2023/6/28,Code_Violation
NUISANCE,32.32423113,-86.2269928,2023/6/27,Code_Violation
NUISANCE,32.37610963,-86.26659389,2022/7/19,Code_Violation
NUISANCE,32.37214622,-86.3256568,2023/4/26,Code_Violation
NUISANCE,32.37214622,-86.3256568,2021/5/21,Code_Violation
NUISANCE,32.37214622,-86.3256568,2023/7/20,Code_Violation
NUISANCE,32.37214622,-86.3256568,2024/3/25,Code_Violation
NUISANCE,32.37214622,-86.3256568,2024/8/1,Code_Violation
NUISANCE,32.37165573,-86.32564285,2023/7/20,Code_Violation
NUISANCE,32.37137942,-86.32516734,2022/7/25,Code_Violation
NUISANCE,32.37165573,-86.32564285,2021/5/21,Code_Violation
NUISANCE,32.37137942,-86.32516734,2021/7/20,Code_Violation
NUISANCE,32.37137942,-86.32516734,2021/9/30,Code_Violation
NUISANCE,32.368943,-86.3250245,2024/7/22,Code_Violation
NUISANCE,32.37137942,-86.32516734,2023/7/11,Code_Violation
NUISANCE,32.368943,-86.3250245,2021/8/31,Code_Violation
NUISANCE,32.37137942,-86.32516734,2024/7/31,Code_Violation
NUISANCE,32.368943,-86.3250245,2021/6/28,Code_Violation
NUISANCE,32.36882085,-86.32556356,2021/3/25,Code_Violation
NUISANCE,32.36882085,-86.32556356,2021/12/3,Code_Violation
NUISANCE,32.368943,-86.3250245,2021/12/3,Code_Violation
NUISANCE,32.36882085,-86.32556356,2023/3/23,Code_Violation
NUISANCE,32.36882085,-86.32556356,2024/8/1,Code_Violation
NUISANCE,32.36882085,-86.32556356,2023/7/13,Code_Violation
NUISANCE,32.36882085,-86.32556356,2022/8/5,Code_Violation
NUISANCE,32.36842792,-86.32500305,2024/5/27,Code_Violation
NUISANCE,32.36842792,-86.32500305,2024/3/11,Code_Violation
NUISANCE,32.36842792,-86.32500305,2023/7/26,Code_Violation
NUISANCE,32.36882085,-86.32556356,2024/5/27,Code_Violation
NUISANCE,32.36842792,-86.32500305,2023/10/30,Code_Violation
NUISANCE,32.36842792,-86.32500305,2023/7/26,Code_Violation
NUISANCE,32.36842792,-86.32500305,2023/5/31,Code_Violation
NUISANCE,32.36842792,-86.32500305,2023/8/17,Code_Violation
NUISANCE,32.36842792,-86.32500305,2024/7/31,Code_Violation
NUISANCE,32.36842792,-86.32500305,2023/3/23,Code_Violation
NUISANCE,32.36842792,-86.32500305,2024/8/1,Code_Violation
NUISANCE,32.36842792,-86.32500305,2024/12/13,Code_Violation
NUISANCE,32.36842792,-86.32500305,2022/5/20,Code_Violation
NUISANCE,32.36842792,-86.32500305,2022/9/8,Code_Violation
NUISANCE,32.36842792,-86.32500305,2021/12/3,Code_Violation
NUISANCE,32.36842792,-86.32500305,2022/7/26,Code_Violation
NUISANCE,32.36842792,-86.32500305,2021/8/31,Code_Violation
NUISANCE,32.36842792,-86.32500305,2021/4/15,Code_Violation
NUISANCE,32.36842792,-86.32500305,2021/4/27,Code_Violation
NUISANCE,32.36842792,-86.32500305,2021/6/9,Code_Violation
NUISANCE,32.36463852,-86.32555729,2021/7/30,Code_Violation
NUISANCE,32.36463852,-86.32555729,2021/8/12,Code_Violation
NUISANCE,32.36463852,-86.32555729,2021/4/27,Code_Violation
NUISANCE,32.36485823,-86.32484925,2021/4/26,Code_Violation
NUISANCE,32.36463852,-86.32555729,2022/4/28,Code_Violation
NUISANCE,32.36463852,-86.32555729,2022/5/6,Code_Violation
NUISANCE,32.36463852,-86.32555729,2022/3/21,Code_Violation
NUISANCE,32.36463852,-86.32555729,2021/11/23,Code_Violation
NUISANCE,32.36463852,-86.32555729,2022/10/4,Code_Violation
NUISANCE,32.36463852,-86.32555729,2024/7/24,Code_Violation
NUISANCE,32.36463852,-86.32555729,2022/10/11,Code_Violation
NUISANCE,32.36463852,-86.32555729,2023/6/8,Code_Violation
NUISANCE,32.36463852,-86.32555729,2023/10/4,Code_Violation
NUISANCE,32.36463852,-86.32555729,2024/4/22,Code_Violation
NUISANCE,32.36463852,-86.32555729,2024/6/28,Code_Violation
NUISANCE,32.36463852,-86.32555729,2024/6/27,Code_Violation
NUISANCE,32.36430864,-86.32483498,2021/4/26,Code_Violation
NUISANCE,32.36452847,-86.32484069,2021/4/26,Code_Violation
NUISANCE,32.36154756,-86.3248144,2023/2/21,Code_Violation
NUISANCE,32.35923111,-86.32532442,2024/6/28,Code_Violation
NUISANCE,32.36154756,-86.3248144,2024/6/7,Code_Violation
NUISANCE,32.36154756,-86.3248144,2024/8/1,Code_Violation
NUISANCE,32.36154756,-86.3248144,2022/5/6,Code_Violation
NUISANCE,32.35923111,-86.32532442,2021/8/19,Code_Violation
NUISANCE,32.35897094,-86.32481988,2024/4/22,Code_Violation
NUISANCE,32.35897094,-86.32481988,2024/8/15,Code_Violation
NUISANCE,32.35638294,-86.32466947,2023/6/2,Code_Violation
NUISANCE,32.35638294,-86.32466947,2023/8/14,Code_Violation
NUISANCE,32.35638294,-86.32466947,2021/7/29,Code_Violation
NUISANCE,32.35638294,-86.32466947,2021/7/27,Code_Violation
NUISANCE,32.35638294,-86.32466947,2021/4/5,Code_Violation
NUISANCE,32.35638294,-86.32466947,2023/4/17,Code_Violation
NUISANCE,32.35605315,-86.3246626,2022/1/25,Code_Violation
NUISANCE,32.34335699,-86.3249096,2022/10/11,Code_Violation
NUISANCE,32.34322442,-86.3242901,2024/4/10,Code_Violation
NUISANCE,32.34335699,-86.3249096,2024/4/5,Code_Violation
NUISANCE,32.34335699,-86.3249096,2022/6/30,Code_Violation
NUISANCE,32.34322442,-86.3242901,2023/8/18,Code_Violation
NUISANCE,32.34322442,-86.3242901,2023/6/1,Code_Violation
NUISANCE,32.34322442,-86.3242901,2023/8/23,Code_Violation
NUISANCE,32.3400601,-86.32448247,2021/7/12,Code_Violation
NUISANCE,32.34012457,-86.32339813,2022/2/25,Code_Violation
NUISANCE,32.34012457,-86.32339813,2023/7/25,Code_Violation
NUISANCE,32.34012457,-86.32339813,2021/8/5,Code_Violation
NUISANCE,32.34012457,-86.32339813,2021/7/29,Code_Violation
NUISANCE,32.34012457,-86.32339813,2023/8/3,Code_Violation
NUISANCE,32.34012457,-86.32339813,2023/7/11,Code_Violation
NUISANCE,32.33725228,-86.32311842,2024/3/14,Code_Violation
NUISANCE,32.33497174,-86.32238103,2023/6/1,Code_Violation
NUISANCE,32.33497174,-86.32238103,2023/6/13,Code_Violation
NUISANCE,32.33497174,-86.32238103,2021/8/5,Code_Violation
NUISANCE,32.33497174,-86.32238103,2022/8/18,Code_Violation
NUISANCE,32.33497174,-86.32238103,2021/5/25,Code_Violation
NUISANCE,32.33497174,-86.32238103,2022/4/14,Code_Violation
NUISANCE,32.33497174,-86.32238103,2022/5/5,Code_Violation
NUISANCE,32.33497174,-86.32238103,2022/10/7,Code_Violation
NUISANCE,32.33497174,-86.32238103,2022/6/14,Code_Violation
NUISANCE,32.33497174,-86.32238103,2022/9/27,Code_Violation
NUISANCE,32.33497174,-86.32238103,2023/5/11,Code_Violation
NUISANCE,32.33497174,-86.32238103,2022/9/15,Code_Violation
NUISANCE,32.33497174,-86.32238103,2022/9/1,Code_Violation
NUISANCE,32.33492666,-86.32157634,2022/5/5,Code_Violation
NUISANCE,32.3345108,-86.3221693,2022/8/2,Code_Violation
OPEN VACANT,32.3345108,-86.3221693,2022/9/7,Code_Violation
NUISANCE,32.3345108,-86.3221693,2023/4/7,Code_Violation
NUISANCE,32.3345108,-86.3221693,2022/9/7,Code_Violation
NUISANCE,32.3345108,-86.3221693,2022/3/10,Code_Violation
NUISANCE,32.3345108,-86.3221693,2021/9/22,Code_Violation
NUISANCE,32.3345108,-86.3221693,2024/4/9,Code_Violation
NUISANCE,32.3345108,-86.3221693,2024/3/28,Code_Violation
NUISANCE,32.3345108,-86.3221693,2024/10/16,Code_Violation
NUISANCE,32.3345108,-86.3221693,2024/10/1,Code_Violation
NUISANCE,32.3345108,-86.3221693,2024/5/30,Code_Violation
NUISANCE,32.43325371,-86.2863506,2022/8/2,Code_Violation
NUISANCE,32.32848893,-86.31940524,2022/10/3,Code_Violation
NUISANCE,32.43216469,-86.28873524,2023/7/20,Code_Violation
NUISANCE,32.3281694,-86.31631141,2021/12/21,Code_Violation
NUISANCE,32.3557655,-86.32228526,2024/10/16,Code_Violation
NUISANCE,32.35553864,-86.32274821,2024/10/16,Code_Violation
NUISANCE,32.35763428,-86.32232414,2021/6/11,Code_Violation
NUISANCE,32.3281694,-86.31631141,2021/4/1,Code_Violation
NUISANCE,32.35553864,-86.32274821,2024/6/26,Code_Violation
NUISANCE,32.35553864,-86.32274821,2024/5/6,Code_Violation
NUISANCE,32.35553864,-86.32274821,2023/8/2,Code_Violation
NUISANCE,32.35553864,-86.32274821,2021/6/11,Code_Violation
NUISANCE,32.35553864,-86.32274821,2023/5/18,Code_Violation
NUISANCE,32.35553864,-86.32274821,2022/1/25,Code_Violation
NUISANCE,32.35553864,-86.32274821,2022/9/12,Code_Violation
NUISANCE,32.35537374,-86.32274478,2023/5/18,Code_Violation
NUISANCE,32.35537374,-86.32274478,2022/9/12,Code_Violation
NUISANCE,32.35537374,-86.32274478,2022/1/19,Code_Violation
NUISANCE,32.35537374,-86.32274478,2022/9/12,Code_Violation
NUISANCE,32.35537374,-86.32274478,2022/6/30,Code_Violation
NUISANCE,32.35537374,-86.32274478,2021/6/11,Code_Violation
NUISANCE,32.35537374,-86.32274478,2024/6/26,Code_Violation
NUISANCE,32.35537374,-86.32274478,2023/8/2,Code_Violation
NUISANCE,32.35537374,-86.32274478,2024/6/26,Code_Violation
NUISANCE,32.307795,-86.22503914,2021/6/2,Code_Violation
NUISANCE,32.307795,-86.22503914,2021/6/9,Code_Violation
NUISANCE,32.31067736,-86.22498368,2021/3/16,Code_Violation
NUISANCE,32.307795,-86.22503914,2021/3/15,Code_Violation
REPAIR,32.307795,-86.22503914,2024/12/5,Code_Violation
NUISANCE,32.307795,-86.22503914,2021/7/16,Code_Violation
NUISANCE,32.307795,-86.22503914,2022/5/5,Code_Violation
NUISANCE,32.307795,-86.22503914,2021/10/21,Code_Violation
NUISANCE,32.30730024,-86.22504141,2022/9/29,Code_Violation
NUISANCE,32.30730024,-86.22504141,2022/8/10,Code_Violation
NUISANCE,32.30730024,-86.22504141,2021/8/27,Code_Violation
NUISANCE,32.3076268,-86.22447352,2021/5/7,Code_Violation
NUISANCE,32.30730024,-86.22504141,2023/8/10,Code_Violation
NUISANCE,32.30730024,-86.22504141,2024/10/8,Code_Violation
NUISANCE,32.39709103,-86.27689611,2022/4/12,Code_Violation
NUISANCE,32.3493602,-86.19716176,2022/4/18,Code_Violation
NUISANCE,32.3493602,-86.19716176,2022/8/22,Code_Violation
NUISANCE,32.3493602,-86.19716176,2022/8/17,Code_Violation
NUISANCE,32.3493602,-86.19716176,2023/5/1,Code_Violation
NUISANCE,32.3493602,-86.19716176,2022/4/5,Code_Violation
NUISANCE,32.3493602,-86.19716176,2024/5/22,Code_Violation
NUISANCE,32.3493602,-86.19716176,2023/9/7,Code_Violation
NUISANCE,32.3493602,-86.19716176,2023/8/16,Code_Violation
NUISANCE,32.3493602,-86.19716176,2024/6/11,Code_Violation
NUISANCE,32.33519434,-86.2247131,2021/11/9,Code_Violation
NUISANCE,32.34619951,-86.19540469,2022/8/26,Code_Violation
NUISANCE,32.33519434,-86.2247131,2022/1/31,Code_Violation
NUISANCE,32.33519434,-86.2247131,2021/9/27,Code_Violation
NUISANCE,32.33519434,-86.2247131,2021/9/9,Code_Violation
NUISANCE,32.33519434,-86.2247131,2021/7/21,Code_Violation
NUISANCE,32.33519434,-86.2247131,2021/5/5,Code_Violation
NUISANCE,32.33519434,-86.2247131,2021/7/29,Code_Violation
NUISANCE,32.33519434,-86.2247131,2021/6/2,Code_Violation
NUISANCE,32.33382263,-86.22541902,2021/1/19,Code_Violation
NUISANCE,32.34841319,-86.26606109,2022/8/25,Code_Violation
REPAIR,32.34841319,-86.26606109,2022/8/25,Code_Violation
NUISANCE,32.38627976,-86.16090095,2023/5/10,Code_Violation
NUISANCE,32.34172935,-86.16706137,2024/7/3,Code_Violation
NUISANCE,32.38678784,-86.16000189,2023/4/6,Code_Violation
NUISANCE,32.38678784,-86.16000189,2023/3/7,Code_Violation
